OtherArea,Group,Variable,Year,PortugueseCommonName,Taxon,CatchAmount (tonnes),Sector
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2014,Badejo tigre,Mycteroperca tigris,"0,003374092071","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2015,Badejo tigre,Mycteroperca tigris,"0,00002686492342","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2016,Badejo tigre,Mycteroperca tigris,"0,002294424921","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2017,Badejo tigre,Mycteroperca tigris,"0,009800247997","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2018,Badejo tigre,Mycteroperca tigris,"0,01430494865","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2019,Badejo tigre,Mycteroperca tigris,"0,005139127497","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2020,Badejo tigre,Mycteroperca tigris,"0,000539382974","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2021,Badejo tigre,Mycteroperca tigris,"0,00176248598","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Badejo_tigre_ind,2022,Badejo tigre,Mycteroperca tigris,"0,001709941775","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1969,Cherne verdadeiro,Hyporthodus niveatus,"85,45883695","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1970,Cherne verdadeiro,Hyporthodus niveatus,"85,96223961","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1971,Cherne verdadeiro,Hyporthodus niveatus,"119,5795203","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1972,Cherne verdadeiro,Hyporthodus niveatus,"96,11371964","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1973,Cherne verdadeiro,Hyporthodus niveatus,"72,64791895","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1974,Cherne verdadeiro,Hyporthodus niveatus,"49,18211826","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1975,Cherne verdadeiro,Hyporthodus niveatus,"25,71631758","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1976,Cherne verdadeiro,Hyporthodus niveatus,"2,25051689","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1977,Cherne verdadeiro,Hyporthodus niveatus,"1,324111898","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1978,Cherne verdadeiro,Hyporthodus niveatus,"11,42140576","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1979,Cherne verdadeiro,Hyporthodus niveatus,"2,543086946","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1980,Cherne verdadeiro,Hyporthodus niveatus,"2,547873974","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1981,Cherne verdadeiro,Hyporthodus niveatus,"6,806573391","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1982,Cherne verdadeiro,Hyporthodus niveatus,"15,34122705","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1983,Cherne verdadeiro,Hyporthodus niveatus,"21,76418182","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1984,Cherne verdadeiro,Hyporthodus niveatus,"26,05059868","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1985,Cherne verdadeiro,Hyporthodus niveatus,"29,48763219","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1986,Cherne verdadeiro,Hyporthodus niveatus,"36,34989321","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1987,Cherne verdadeiro,Hyporthodus niveatus,"56,05841973","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1988,Cherne verdadeiro,Hyporthodus niveatus,"67,65519136","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1989,Cherne verdadeiro,Hyporthodus niveatus,"72,83786595","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1990,Cherne verdadeiro,Hyporthodus niveatus,"54,64366487","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1991,Cherne verdadeiro,Hyporthodus niveatus,"36,44946378","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1992,Cherne verdadeiro,Hyporthodus niveatus,"18,2552627","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1993,Cherne verdadeiro,Hyporthodus niveatus,"0,06106162071","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1994,Cherne verdadeiro,Hyporthodus niveatus,"0,1620545387","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1995,Cherne verdadeiro,Hyporthodus niveatus,"0,2630488873","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1996,Cherne verdadeiro,Hyporthodus niveatus,"6,450686753","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1997,Cherne verdadeiro,Hyporthodus niveatus,"48,18728447","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1998,Cherne verdadeiro,Hyporthodus niveatus,"33,35872419","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,1999,Cherne verdadeiro,Hyporthodus niveatus,"20,88510829","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2000,Cherne verdadeiro,Hyporthodus niveatus,"20,24762619","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2001,Cherne verdadeiro,Hyporthodus niveatus,"25,42751387","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2002,Cherne verdadeiro,Hyporthodus niveatus,"29,74891332","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2003,Cherne verdadeiro,Hyporthodus niveatus,"29,54457563","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2004,Cherne verdadeiro,Hyporthodus niveatus,"32,36001804","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2005,Cherne verdadeiro,Hyporthodus niveatus,"35,17716616","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2006,Cherne verdadeiro,Hyporthodus niveatus,"40,58657581","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2007,Cherne verdadeiro,Hyporthodus niveatus,"60,4685694","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2008,Cherne verdadeiro,Hyporthodus niveatus,"6,009100059","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2009,Cherne verdadeiro,Hyporthodus niveatus,"0,2941412116","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2010,Cherne verdadeiro,Hyporthodus niveatus,"1,568185293","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2011,Cherne verdadeiro,Hyporthodus niveatus,"1,319449584","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2012,Cherne verdadeiro,Hyporthodus niveatus,"0,6359039819","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2013,Cherne verdadeiro,Hyporthodus niveatus,"0,1319715391","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2014,Cherne verdadeiro,Hyporthodus niveatus,"0,577786919","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2015,Cherne verdadeiro,Hyporthodus niveatus,"2,288139582","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2016,Cherne verdadeiro,Hyporthodus niveatus,"2,39503932","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2017,Cherne verdadeiro,Hyporthodus niveatus,"0,1383","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2018,Cherne verdadeiro,Hyporthodus niveatus,"0,3341","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2019,Cherne verdadeiro,Hyporthodus niveatus,"3,8047","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2020,Cherne verdadeiro,Hyporthodus niveatus,"4,0644","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2021,Cherne verdadeiro,Hyporthodus niveatus,"5,2989","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_art,2022,Cherne verdadeiro,Hyporthodus niveatus,"6,03498","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1962,Cherne verdadeiro,Hyporthodus niveatus,"132,6549988","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1963,Cherne verdadeiro,Hyporthodus niveatus,"145,7743683","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1964,Cherne verdadeiro,Hyporthodus niveatus,"160,4903412","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1965,Cherne verdadeiro,Hyporthodus niveatus,"178,8438416","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1966,Cherne verdadeiro,Hyporthodus niveatus,"200,4845581","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1967,Cherne verdadeiro,Hyporthodus niveatus,"223,5171204","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1968,Cherne verdadeiro,Hyporthodus niveatus,"246,7220459","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1969,Cherne verdadeiro,Hyporthodus niveatus,"331,9701645","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1970,Cherne verdadeiro,Hyporthodus niveatus,"334,2960026","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1971,Cherne verdadeiro,Hyporthodus niveatus,"465,6330217","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1972,Cherne verdadeiro,Hyporthodus niveatus,"374,4877625","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1973,Cherne verdadeiro,Hyporthodus niveatus,"342,0152588","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1974,Cherne verdadeiro,Hyporthodus niveatus,"234,6503601","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1975,Cherne verdadeiro,Hyporthodus niveatus,"125,862915","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1976,Cherne verdadeiro,Hyporthodus niveatus,"8,842515342","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1977,Cherne verdadeiro,Hyporthodus niveatus,"5,214058271","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1978,Cherne verdadeiro,Hyporthodus niveatus,"3,804266453","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1979,Cherne verdadeiro,Hyporthodus niveatus,"6,096131325","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1980,Cherne verdadeiro,Hyporthodus niveatus,"51,13323689","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1981,Cherne verdadeiro,Hyporthodus niveatus,"93,25095415","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1982,Cherne verdadeiro,Hyporthodus niveatus,"75,78695565","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1983,Cherne verdadeiro,Hyporthodus niveatus,"86,63717067","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1984,Cherne verdadeiro,Hyporthodus niveatus,"166,6298614","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1985,Cherne verdadeiro,Hyporthodus niveatus,"124,5879833","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1986,Cherne verdadeiro,Hyporthodus niveatus,"121,6990044","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1987,Cherne verdadeiro,Hyporthodus niveatus,"105,6866226","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1988,Cherne verdadeiro,Hyporthodus niveatus,"109,7129996","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1989,Cherne verdadeiro,Hyporthodus niveatus,"123,8113499","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1990,Cherne verdadeiro,Hyporthodus niveatus,"139,6558075","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1991,Cherne verdadeiro,Hyporthodus niveatus,"163,2167358","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1992,Cherne verdadeiro,Hyporthodus niveatus,"189,7905273","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1993,Cherne verdadeiro,Hyporthodus niveatus,"211,3848572","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1994,Cherne verdadeiro,Hyporthodus niveatus,"229,0959167","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1995,Cherne verdadeiro,Hyporthodus niveatus,"231,239382","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1996,Cherne verdadeiro,Hyporthodus niveatus,"292,5591545","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1997,Cherne verdadeiro,Hyporthodus niveatus,"180,5944043","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1998,Cherne verdadeiro,Hyporthodus niveatus,"113,0028648","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,1999,Cherne verdadeiro,Hyporthodus niveatus,"93,53403705","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2000,Cherne verdadeiro,Hyporthodus niveatus,"127,1436926","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2001,Cherne verdadeiro,Hyporthodus niveatus,"87,52860886","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2002,Cherne verdadeiro,Hyporthodus niveatus,"120,8453076","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2003,Cherne verdadeiro,Hyporthodus niveatus,"119,8570538","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2004,Cherne verdadeiro,Hyporthodus niveatus,"134,3194383","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2005,Cherne verdadeiro,Hyporthodus niveatus,"139,3030288","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2006,Cherne verdadeiro,Hyporthodus niveatus,"160,2052223","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2007,Cherne verdadeiro,Hyporthodus niveatus,"187,9633298","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2008,Cherne verdadeiro,Hyporthodus niveatus,"2,475545576","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2009,Cherne verdadeiro,Hyporthodus niveatus,"23,56459596","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2010,Cherne verdadeiro,Hyporthodus niveatus,"12,28234716","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2011,Cherne verdadeiro,Hyporthodus niveatus,"54,59506853","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2012,Cherne verdadeiro,Hyporthodus niveatus,"50,00101392","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2013,Cherne verdadeiro,Hyporthodus niveatus,"27,1252391","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2014,Cherne verdadeiro,Hyporthodus niveatus,"4,535621457","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2015,Cherne verdadeiro,Hyporthodus niveatus,"16,0668869","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2016,Cherne verdadeiro,Hyporthodus niveatus,"9,846122742","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2017,Cherne verdadeiro,Hyporthodus niveatus,"0,1692","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2018,Cherne verdadeiro,Hyporthodus niveatus,"0,2402","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2019,Cherne verdadeiro,Hyporthodus niveatus,"2,5663","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2020,Cherne verdadeiro,Hyporthodus niveatus,"1,9462","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2021,Cherne verdadeiro,Hyporthodus niveatus,"3,7531","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_verdadeiro_ind,2022,Cherne verdadeiro,Hyporthodus niveatus,"5,36422","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1983,Cherne amarelo,Hyporthodus flavolimbatus,"0,01217995994","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1984,Cherne amarelo,Hyporthodus flavolimbatus,"0,06703205407","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1985,Cherne amarelo,Hyporthodus flavolimbatus,"0,132821971","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1986,Cherne amarelo,Hyporthodus flavolimbatus,"0,23111674","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1987,Cherne amarelo,Hyporthodus flavolimbatus,"0,4562817814","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1988,Cherne amarelo,Hyporthodus flavolimbatus,"0,6665493567","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1989,Cherne amarelo,Hyporthodus flavolimbatus,"0,8376481105","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1990,Cherne amarelo,Hyporthodus flavolimbatus,"0,7380200028","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1991,Cherne amarelo,Hyporthodus flavolimbatus,"0,639880538","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1992,Cherne amarelo,Hyporthodus flavolimbatus,"0,5440262556","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1993,Cherne amarelo,Hyporthodus flavolimbatus,"0,4633514285","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1994,Cherne amarelo,Hyporthodus flavolimbatus,"0,4078785777","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1995,Cherne amarelo,Hyporthodus flavolimbatus,"0,4094575346","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1996,Cherne amarelo,Hyporthodus flavolimbatus,"0,1386623969","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1997,Cherne amarelo,Hyporthodus flavolimbatus,"1,095592603","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1998,Cherne amarelo,Hyporthodus flavolimbatus,"0,7984892116","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,1999,Cherne amarelo,Hyporthodus flavolimbatus,"0,5241938885","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2000,Cherne amarelo,Hyporthodus flavolimbatus,"0,5310137421","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2001,Cherne amarelo,Hyporthodus flavolimbatus,"0,6946366997","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2002,Cherne amarelo,Hyporthodus flavolimbatus,"0,8442006558","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2003,Cherne amarelo,Hyporthodus flavolimbatus,"0,868760393","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2004,Cherne amarelo,Hyporthodus flavolimbatus,"0,9838208556","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2005,Cherne amarelo,Hyporthodus flavolimbatus,"1,103532521","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2006,Cherne amarelo,Hyporthodus flavolimbatus,"1,311407115","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2007,Cherne amarelo,Hyporthodus flavolimbatus,"2,009096071","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2008,Cherne amarelo,Hyporthodus flavolimbatus,"0,2049959218","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2009,Cherne amarelo,Hyporthodus flavolimbatus,"0,01011386107","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2010,Cherne amarelo,Hyporthodus flavolimbatus,"0,04721933021","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2011,Cherne amarelo,Hyporthodus flavolimbatus,"0,04834667183","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2012,Cherne amarelo,Hyporthodus flavolimbatus,"0,02380934039","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2013,Cherne amarelo,Hyporthodus flavolimbatus,"0,00504404163","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2014,Cherne amarelo,Hyporthodus flavolimbatus,"0,02252044966","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2015,Cherne amarelo,Hyporthodus flavolimbatus,"0,01196470703","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2016,Cherne amarelo,Hyporthodus flavolimbatus,"0,001408964396","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2017,Cherne amarelo,Hyporthodus flavolimbatus,"0,0044","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2018,Cherne amarelo,Hyporthodus flavolimbatus,"0,02299660444","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2019,Cherne amarelo,Hyporthodus flavolimbatus,"0,139","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2020,Cherne amarelo,Hyporthodus flavolimbatus,"0,2","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2021,Cherne amarelo,Hyporthodus flavolimbatus,"0,0717523098","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_art,2022,Cherne amarelo,Hyporthodus flavolimbatus,"0,08597093821","Artisanal (SS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_ind,1962,Cherne amarelo,Hyporthodus flavolimbatus,"14,15158939","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_ind,1963,Cherne amarelo,Hyporthodus flavolimbatus,"13,82181931","Industrial (LS, C)"
Rio de Janeiro,Serranidae e Epinephelidae,Cherne_amarelo_ind,1964,Cherne amarelo,Hyporthodus flavolimbatus,"13,50505638","Industrial (LS, C)"
